train_info.php?sel_route=western&train=VR 90239,F,12,Churchgate,Virar, 8:23 am , 9:11 am 
train_info.php?sel_route=western&train=BVI 90241,S,12,Churchgate,Borivali, 8:23 am , 9:29 am 
train_info.php?sel_route=western&train=BVI 90243,F,12,Churchgate,Borivali, 8:26 am , 9:15 am 
train_info.php?sel_route=western&train=VR 90245,F,12,Churchgate,Virar, 8:31 am , 9:20 am 
train_info.php?sel_route=western&train=BYR 90255,F,12,Churchgate,Bhayandar, 8:38 am , 9:25 am 
train_info.php?sel_route=western&train=BVI 90261,S,12,Churchgate,Borivali, 8:41 am , 9:46 am 
train_info.php?sel_route=western&train=BVI 90263,F,12,Churchgate,Borivali, 8:42 am , 9:30 am 
train_info.php?sel_route=western&train=BVI 90265,S,12,Churchgate,Borivali, 8:44 am , 9:51 am 
train_info.php?sel_route=western&train=BVI 90273,S,12,Churchgate,Borivali, 8:50 am , 9:56 am 
train_info.php?sel_route=western&train=BVI 90275,S,12,Churchgate,Borivali, 8:53 am , 10:00 am 
train_info.php?sel_route=western&train=VR 90277,F,12,Churchgate,Virar, 8:54 am , 9:38 am 
train_info.php?sel_route=western&train=BVI 90281,F,12,Churchgate,Borivali, 8:57 am , 9:43 am 
train_info.php?sel_route=western&train=BYR 90283,F,12,Churchgate,Bhayandar, 9:00 am , 9:45 am 
train_info.php?sel_route=western&train=BVI 90287,S,12,Churchgate,Borivali, 9:00 am , 10:04 am 
train_info.php?sel_route=western&train=BVI 90289,S,12,Churchgate,Borivali, 9:03 am , 10:08 am 
train_info.php?sel_route=western&train=VR 90291,F,12,Churchgate,Virar, 9:04 am , 9:49 am 
train_info.php?sel_route=western&train=VR 90299,F,12,Churchgate,Virar, 9:07 am , 9:53 am 
train_info.php?sel_route=western&train=BVI 90303,S,12,Churchgate,Borivali, 9:10 am , 10:15 am 
train_info.php?sel_route=western&train=BVI 90313,S,12,Churchgate,Borivali, 9:22 am , 10:28 am 
train_info.php?sel_route=western&train=BVI 90315,F,12,Churchgate,Borivali, 9:24 am , 10:09 am 
train_info.php?sel_route=western&train=VR 90319,F,12,Churchgate,Virar, 9:27 am , 10:12 am 
train_info.php?sel_route=western&train=BVI 90321,S,12,Churchgate,Borivali, 9:28 am , 10:33 am 
train_info.php?sel_route=western&train=BVI 90323,F,12,Churchgate,Borivali, 9:30 am , 10:17 am 
train_info.php?sel_route=western&train=BVI 90329,S,12,Churchgate,Borivali, 9:34 am , 10:39 am 
train_info.php?sel_route=western&train=VR 90331,F,12,Churchgate,Virar, 9:36 am , 10:22 am 
train_info.php?sel_route=western&train=BVI 90333,S,12,Churchgate,Borivali, 9:37 am , 10:42 am 
train_info.php?sel_route=western&train=BVI 90335,F,12,Churchgate,Borivali, 9:40 am , 10:27 am 
train_info.php?sel_route=western&train=BVI 90339,S,12,Churchgate,Borivali, 9:43 am , 10:47 am 
train_info.php?sel_route=western&train=BVI 90341,F,12,Churchgate,Borivali, 9:44 am , 10:30 am 
train_info.php?sel_route=western&train=BVI 90343,S,12,Churchgate,Borivali, 9:46 am , 10:55 am 
train_info.php?sel_route=western&train=BYR 90345,F,12,Churchgate,Bhayandar, 9:48 am , 10:32 am 
train_info.php?sel_route=western&train=BVI 90351,F,12,Churchgate,Borivali, 9:51 am , 10:42 am 
train_info.php?sel_route=western&train=BVI 90357,S,12,Churchgate,Borivali, 9:55 am , 11:01 am 
train_info.php?sel_route=western&train=VR 90363,F,12,Churchgate,Virar, 10:00 am , 10:48 am 
train_info.php?sel_route=western&train=BVI 90369,S,12,Churchgate,Borivali, 10:01 am , 11:05 am 
train_info.php?sel_route=western&train=BVI 90375,S,12,Churchgate,Borivali, 10:07 am , 11:12 am 
train_info.php?sel_route=western&train=BVI 90379,S,12,Churchgate,Borivali, 10:10 am , 11:15 am 
train_info.php?sel_route=western&train=VR 90387,F,12,Churchgate,Virar, 10:15 am , 11:04 am 
train_info.php?sel_route=western&train=BVI 90385,S,12,Churchgate,Borivali, 10:17 am , 11:22 am 
train_info.php?sel_route=western&train=BVI 90391,F,12,Churchgate,Borivali, 10:25 am , 11:13 am 
train_info.php?sel_route=western&train=BVI 90397,S,12,Churchgate,Borivali, 10:27 am , 11:32 am 
train_info.php?sel_route=western&train=VR 90399,F,12,Churchgate,Virar, 10:29 am , 11:15 am 
train_info.php?sel_route=western&train=BVI 90403,F,12,Churchgate,Borivali, 10:32 am , 11:18 am 
train_info.php?sel_route=western&train=BYR 90407,F,12,Churchgate,Bhayandar, 10:36 am , 11:21 am 
train_info.php?sel_route=western&train=BVI 90411,S,12,Churchgate,Borivali, 10:36 am , 11:41 am 
train_info.php?sel_route=western&train=VR 90413,S,12,Churchgate,Virar, 10:39 am , 11:43 am 
train_info.php?sel_route=western&train=BVI 90415,F,12,Churchgate,Borivali, 10:42 am , 11:31 am 
train_info.php?sel_route=western&train=BVI 90417,S,12,Churchgate,Borivali, 10:42 am , 11:47 am 
train_info.php?sel_route=western&train=VR 90423,F,12,Churchgate,Virar, 10:47 am , 11:34 am 
train_info.php?sel_route=western&train=BVI 90429,S,12,Churchgate,Borivali, 10:51 am , 11:55 am 
train_info.php?sel_route=western&train=BYR 90431,S,12,Churchgate,Bhayandar, 10:54 am , 11:58 am 
train_info.php?sel_route=western&train=BVI 90433,S,12,Churchgate,Borivali, 10:57 am , 12:02 pm 
train_info.php?sel_route=western&train=VR 90435,F,12,Churchgate,Virar, 11:00 am , 11:44 am 
train_info.php?sel_route=western&train=BVI 90437,S,12,Churchgate,Borivali, 11:00 am , 12:05 pm 
train_info.php?sel_route=western&train=VR 90439,F,12,Churchgate,Virar, 11:03 am , 11:49 am 
train_info.php?sel_route=western&train=BVI 90449,S,12,Churchgate,Borivali, 11:09 am , 12:15 pm 
train_info.php?sel_route=western&train=VR 90451,F,12,Churchgate,Virar, 11:12 am , 11:58 am 
train_info.php?sel_route=western&train=BVI 90455,F,12,Churchgate,Borivali, 11:15 am , 12:02 pm 
